TransactionID,AccountID,TransactionAmount,PreviousTransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,cluster
TX002154,AC00439,154.99,2023-08-28 17:07:08,debit,mesa,D000582,82.51.236.134,M025,branch,25.0,student,53.0,1.0,1419.31,2024-11-04 08:08:06,3
TX001176,AC00267,254.0,2023-05-15 17:33:32,debit,nashville,D000436,49.31.186.82,M098,branch,35.0,doctor,63.0,1.0,5788.53,2024-11-04 08:08:07,3
TX001410,AC00157,102.81,2023-12-04 16:23:00,debit,seattle,D000076,21.28.32.1,M074,branch,76.0,retired,47.0,1.0,3228.87,2024-11-04 08:08:07,4
TX000357,Unknown,121.82,2023-02-07 17:20:24,debit,colorado springs,D000095,186.54.68.246,M094,online,69.0,doctor,123.0,3.0,8354.54,2024-11-04 08:08:07,4
TX002094,AC00072,501.3,2023-05-22 18:27:37,credit,san antonio,D000428,197.187.216.106,M020,online,26.0,engineer,146.0,1.0,8520.08,2024-11-04 08:08:07,1
TX000831,AC00076,324.04,2023-07-05 16:49:05,debit,virginia beach,D000642,101.120.142.50,M043,atm,54.0,retired,30.0,1.0,2248.06,2024-11-04 08:08:07,4
TX001002,AC00458,317.12,2023-12-11 16:03:50,debit,fort worth,D000007,57.232.212.116,M018,branch,44.0,doctor,80.0,1.0,14409.74,2024-11-04 08:08:08,1
TX002503,AC00069,603.54,2023-04-21 16:22:38,debit,albuquerque,D000321,112.86.148.212,M029,online,44.0,doctor,26.0,1.0,10517.47,2024-11-04 08:08:08,1
TX000001,AC00128,14.09,2023-04-11 16:29:14,debit,san diego,D000380,162.198.218.92,M015,atm,70.0,doctor,81.0,1.0,5112.21,2024-11-04 08:08:08,4
TX000703,AC00111,21.49,2023-05-04 16:51:17,debit,denver,D000108,60.43.160.195,M050,atm,58.0,doctor,240.0,1.0,11991.24,2024-11-04 08:08:08,2
TX001584,AC00081,315.39,2023-05-26 16:52:33,credit,new york,D000066,60.89.202.192,M008,branch,23.0,student,93.0,1.0,929.6,2024-11-04 08:08:08,3
TX000467,AC00063,445.41,2023-11-20 16:27:31,debit,fresno,D000039,185.23.87.107,M015,atm,35.0,doctor,235.0,3.0,12154.66,2024-11-04 08:08:08,2
TX000420,AC00480,153.4,2023-03-31 17:36:57,debit,mesa,D000599,162.58.247.55,M057,atm,45.0,engineer,144.0,1.0,4657.7,2024-11-04 08:08:08,4
TX002111,AC00126,175.05,2023-01-02 17:05:16,debit,unknown,D000299,24.129.74.189,M068,online,39.0,engineer,34.0,1.0,1447.35,2024-11-04 08:08:09,3
TX001702,AC00411,111.55,2023-12-28 16:27:12,debit,denver,D000632,81.156.221.124,M039,atm,46.0,doctor,101.0,1.0,12221.17,2024-11-04 08:08:09,1
TX001846,AC00305,637.48,2023-09-18 16:27:52,debit,colorado springs,D000005,72.192.101.196,M016,online,65.0,retired,207.0,1.0,4148.85,2024-11-04 08:08:09,0
TX000063,AC00425,349.64,2023-11-07 16:48:23,debit,las vegas,D000516,9.230.41.239,M097,online,48.0,engineer,226.0,1.0,6651.62,2024-11-04 08:08:09,2
TX001337,AC00017,60.11,2023-11-27 17:39:39,credit,albuquerque,D000636,8.243.4.138,M067,branch,61.0,retired,122.0,1.0,7235.87,2024-11-04 08:08:09,4
TX002176,AC00267,162.1,2023-12-06 17:34:01,debit,milwaukee,D000418,83.80.89.29,M078,branch,41.0,engineer,151.0,1.0,8576.65,2024-11-04 08:08:09,1
TX001139,AC00020,881.1,2023-11-13 16:46:06,debit,phoenix,D000309,87.50.72.69,M093,branch,28.0,unknown,16.0,1.0,9951.68,2024-11-04 08:08:10,0
TX002148,AC00457,256.95,2023-05-04 16:37:21,debit,san diego,D000672,49.172.82.247,M047,branch,26.0,engineer,71.0,1.0,2531.24,2024-11-04 08:08:10,3
TX002069,AC00363,11.46,2023-01-31 17:14:32,credit,austin,D000232,179.43.245.131,M027,branch,75.0,retired,64.0,1.0,7258.33,2024-11-04 08:08:10,4
TX001868,AC00353,7.61,2023-09-21 18:13:38,debit,atlanta,D000531,40.192.99.27,M022,atm,50.0,doctor,163.0,1.0,6275.0,2024-11-04 08:08:10,2
TX000650,AC00143,73.88,2023-05-08 17:42:36,debit,los angeles,D000405,134.140.85.231,M009,branch,53.0,retired,131.0,1.0,4055.55,2024-11-04 08:08:11,4
TX001700,AC00244,152.34,2023-10-12 17:10:20,debit,omaha,D000128,110.64.1.201,M044,branch,55.0,doctor,115.0,1.0,6853.51,2024-11-04 08:08:11,4
TX001753,AC00122,303.43,2023-06-06 17:32:57,debit,virginia beach,D000166,200.136.146.93,M029,branch,22.0,student,30.0,1.0,1833.24,2024-11-04 08:08:11,3
TX001038,AC00005,107.48,2023-12-04 18:01:53,debit,omaha,D000221,44.73.3.217,M080,branch,22.0,student,129.0,1.0,591.23,2024-11-04 08:08:11,3
TX001365,AC00305,16.55,2023-09-11 17:05:50,debit,tucson,D000477,214.32.109.197,M009,branch,26.0,engineer,159.0,1.0,6089.79,2024-11-04 08:08:11,3
TX000714,AC00382,98.81,2023-09-04 16:48:13,debit,san francisco,D000430,38.210.156.148,M047,branch,27.0,student,91.0,1.0,797.1,2024-11-04 08:08:11,3
TX001311,AC00032,52.23,2023-09-11 18:08:19,credit,san francisco,D000088,154.138.163.229,M016,branch,28.0,student,96.0,1.0,105.01,2024-11-04 08:08:11,3
TX001828,AC00059,126.91,2023-08-23 16:04:43,debit,unknown,D000268,86.103.2.29,M050,atm,22.0,student,42.0,1.0,692.69,2024-11-04 08:08:11,3
TX002177,AC00414,36.12,2023-11-29 17:55:07,debit,houston,D000630,62.152.134.92,M085,online,22.0,student,234.0,1.0,1593.03,2024-11-04 08:08:11,2
TX001227,AC00158,775.6,2023-08-21 17:43:17,credit,mesa,D000627,73.108.76.238,M070,branch,79.0,retired,158.0,1.0,3898.64,2024-11-04 08:08:12,0
TX002229,AC00337,453.09,2023-06-05 16:24:22,debit,san jose,D000149,81.222.37.186,M088,branch,48.0,doctor,97.0,1.0,4732.81,2024-11-04 08:08:12,0
TX000091,AC00106,716.93,2023-09-14 16:49:33,credit,milwaukee,D000322,101.223.82.253,M052,online,60.0,retired,34.0,1.0,4064.02,2024-11-04 08:08:12,0
TX000540,AC00407,186.69,2023-12-29 16:38:21,debit,new york,D000546,162.151.179.167,Unknown,branch,30.0,engineer,54.0,1.0,8602.22,2024-11-04 08:08:12,1
TX001807,AC00025,350.11,2023-12-29 16:38:21,credit,raleigh,D000510,24.181.236.233,M050,online,74.0,retired,178.0,1.0,4639.04,2024-11-04 08:08:12,4
TX001331,AC00078,614.03,2023-05-08 16:37:14,debit,dallas,D000693,58.190.9.136,M086,atm,68.0,retired,51.0,1.0,4732.81,2024-11-04 08:08:12,0
TX001569,AC00203,56.31,2023-09-27 17:54:16,credit,houston,D000038,18.72.115.111,M042,online,75.0,retired,195.0,1.0,6396.08,2024-11-04 08:08:12,4
TX000627,AC00454,253.47,2023-06-14 17:07:08,debit,atlanta,D000388,81.248.235.147,M077,branch,20.0,student,238.0,1.0,220.51,2024-11-04 08:08:12,2
TX002340,AC00228,289.01,2023-08-28 16:41:21,debit,miami,D000202,191.91.45.159,Unknown,online,66.0,retired,96.0,1.0,4226.26,2024-11-04 08:08:12,4
TX001312,AC00136,78.62,2023-07-31 16:46:29,debit,oklahoma city,D000521,80.90.35.146,M084,branch,32.0,doctor,52.0,1.0,1360.85,2024-11-04 08:08:12,3
TX001060,AC00487,85.31,2023-12-11 16:06:04,debit,kansas city,D000332,45.64.74.86,M019,atm,62.0,retired,27.0,1.0,6095.65,2024-11-04 08:08:13,4
TX000022,AC00014,85.77,2023-08-11 18:31:31,debit,las vegas,D000268,59.132.247.252,M065,branch,38.0,doctor,93.0,1.0,9146.19,2024-11-04 08:08:13,1
TX001542,AC00016,69.96,2023-10-16 17:43:00,debit,baltimore,D000397,184.146.10.88,M060,branch,28.0,student,31.0,1.0,164.12,2024-11-04 08:08:13,3
TX002242,AC00292,237.0,2023-02-10 16:50:10,debit,tucson,D000277,203.170.198.177,M076,online,49.0,doctor,115.0,1.0,14021.4,2024-11-04 08:08:13,1
TX002156,AC00013,172.92,2023-08-28 16:56:05,debit,miami,D000519,214.67.148.245,M052,online,20.0,student,212.0,1.0,416.37,2024-11-04 08:08:14,3
TX000152,AC00242,332.93,2023-11-20 16:29:48,credit,albuquerque,D000548,113.115.81.178,M039,branch,35.0,engineer,293.0,1.0,2788.2,2024-11-04 08:08:14,2
TX000620,AC00130,168.54,2023-02-02 16:13:13,debit,oklahoma city,D000467,119.105.89.125,M064,atm,70.0,doctor,142.0,2.0,13406.0,2024-11-04 08:08:14,1
TX001067,AC00458,88.38,2023-01-17 16:10:33,debit,virginia beach,D000100,19.20.13.234,M026,atm,30.0,engineer,138.0,1.0,3707.82,2024-11-04 08:08:14,3
TX000640,AC00058,320.55,2023-05-01 17:11:47,debit,milwaukee,D000549,199.6.127.153,M041,online,50.0,engineer,118.0,1.0,438.75,2024-11-04 08:08:14,4
TX000897,AC00404,79.76,2023-04-03 16:25:35,debit,kansas city,D000110,221.169.49.152,M043,online,68.0,doctor,115.0,1.0,10278.75,2024-11-04 08:08:14,1
TX001852,AC00237,167.92,2023-06-26 17:54:14,debit,memphis,D000671,214.125.131.88,M050,atm,40.0,doctor,136.0,2.0,14321.73,2024-11-04 08:08:14,1
TX000378,AC00232,94.3,2023-12-25 17:53:56,debit,phoenix,D000446,198.39.35.23,M042,branch,57.0,doctor,57.0,1.0,11088.95,2024-11-04 08:08:14,1
TX000773,AC00093,827.14,2023-01-17 17:25:13,debit,el paso,D000645,215.97.143.157,M018,branch,36.0,engineer,265.0,4.0,9800.21,2024-11-04 08:08:14,0
TX002272,AC00295,308.85,2023-11-29 18:03:46,credit,los angeles,D000342,116.43.88.219,M030,unknown,20.0,student,33.0,2.0,333.19,2024-11-04 08:08:15,3
TX001079,AC00332,447.42,2023-12-18 16:32:56,debit,charlotte,D000279,213.15.9.253,M056,online,32.0,engineer,65.0,1.0,6133.22,2024-11-04 08:08:15,3
TX000605,AC00398,175.07,2023-09-04 17:46:20,debit,colorado springs,D000379,147.125.143.41,M091,branch,26.0,student,169.0,1.0,1040.25,2024-11-04 08:08:15,3
TX000211,AC00249,304.93,2023-02-24 16:23:22,debit,portland,D000700,21.190.11.223,M098,atm,65.0,doctor,158.0,1.0,13531.22,2024-11-04 08:08:15,1
TX000259,AC00363,434.58,2023-09-06 16:28:38,debit,memphis,D000136,80.92.209.207,M091,atm,59.0,doctor,215.0,1.0,12648.32,2024-11-04 08:08:15,1
TX001523,AC00298,77.5,2023-05-23 16:44:55,credit,fort worth,D000333,198.166.198.233,M061,online,51.0,doctor,201.0,1.0,11079.77,2024-11-04 08:08:15,1
TX001951,AC00382,223.22,2023-07-17 16:20:27,debit,fort worth,D000397,66.255.7.16,M018,atm,27.0,student,96.0,1.0,1734.22,2024-11-04 08:08:15,3
TX000311,AC00386,49.99,2023-02-09 17:53:59,debit,omaha,D000668,155.140.33.42,M062,atm,62.0,retired,112.0,1.0,2299.64,2024-11-04 08:08:15,4
TX000742,AC00164,388.65,2023-02-21 16:02:33,debit,oklahoma city,D000284,40.244.94.218,M065,atm,76.0,retired,43.0,1.0,7896.85,2024-11-04 08:08:15,4
TX000727,AC00043,729.38,2023-11-14 17:23:43,debit,los angeles,D000443,99.205.173.118,M093,atm,68.0,doctor,90.0,1.0,9127.65,2024-11-04 08:08:16,0
TX000082,AC00445,345.39,2023-11-14 17:23:43,credit,phoenix,D000097,131.41.45.13,M081,unknown,58.0,engineer,80.0,1.0,6451.96,2024-11-04 08:08:16,4
TX002336,AC00048,14.1,2023-12-25 17:13:46,debit,louisville,D000099,164.75.163.220,M027,branch,45.0,engineer,73.0,1.0,6949.21,2024-11-04 08:08:16,1
TX002131,AC00098,215.13,2023-01-05 16:02:42,debit,charlotte,D000606,161.168.126.136,M016,online,46.0,engineer,114.0,1.0,3956.69,2024-11-04 08:08:16,4
TX000997,AC00475,135.85,2023-08-03 17:25:57,debit,fresno,D000430,65.27.212.129,M015,online,57.0,retired,269.0,1.0,1480.39,2024-11-04 08:08:16,2
TX001631,AC00175,124.74,2023-11-27 16:33:20,debit,los angeles,D000302,39.163.103.27,M038,atm,49.0,engineer,33.0,1.0,2987.97,2024-11-04 08:08:17,4
TX001161,AC00032,388.21,2023-12-19 16:39:57,credit,columbus,D000387,145.246.171.225,M013,branch,53.0,doctor,237.0,1.0,9724.49,2024-11-04 08:08:17,2
TX000631,AC00393,339.35,2023-02-03 16:08:47,credit,boston,D000099,197.23.128.119,M084,atm,78.0,retired,70.0,1.0,5002.7,2024-11-04 08:08:17,4
TX001634,AC00196,874.72,2023-03-03 16:21:27,debit,san francisco,D000101,200.164.13.160,M085,online,28.0,engineer,173.0,1.0,4630.58,2024-11-04 08:08:17,0
TX001055,AC00151,382.07,2023-06-05 17:48:07,credit,omaha,D000318,21.97.154.92,M091,branch,62.0,doctor,147.0,1.0,10156.09,2024-11-04 08:08:17,1
TX002221,AC00095,395.77,2023-02-27 16:24:11,credit,el paso,D000281,113.201.172.36,M095,branch,43.0,doctor,118.0,1.0,6425.99,2024-11-04 08:08:17,1
TX001259,AC00020,603.23,2023-08-24 17:34:13,debit,detroit,D000238,38.210.156.148,M017,branch,28.0,student,48.0,1.0,117.98,2024-11-04 08:08:18,3
TX000414,AC00400,135.03,2023-02-24 17:00:26,debit,san francisco,D000029,74.58.165.67,M097,atm,23.0,student,180.0,1.0,1278.0,2024-11-04 08:08:18,3
TX000587,AC00170,80.43,2023-01-04 16:09:43,debit,columbus,D000483,157.47.114.20,M014,branch,59.0,retired,157.0,1.0,5987.67,2024-11-04 08:08:18,4
TX000244,AC00400,78.33,2023-07-31 16:13:12,credit,memphis,D000191,85.240.254.83,M069,online,56.0,engineer,189.0,1.0,7255.33,2024-11-04 08:08:18,2
TX000303,AC00466,61.43,2023-06-29 16:16:37,debit,phoenix,D000084,14.200.197.126,M035,online,24.0,student,170.0,1.0,1882.77,2024-11-04 08:08:18,3
TX001686,AC00050,296.46,2023-11-09 16:11:59,unknown,dallas,D000287,54.252.249.33,M046,branch,23.0,student,136.0,1.0,558.99,2024-11-04 08:08:19,3
TX000895,AC00133,110.08,2023-11-20 17:15:13,debit,detroit,D000560,207.157.126.125,M059,branch,19.0,student,95.0,1.0,1447.26,2024-11-04 08:08:19,3
TX001849,AC00154,371.86,2023-02-20 17:28:57,debit,miami,D000147,41.110.46.150,M073,atm,46.0,doctor,91.0,1.0,1329.45,2024-11-04 08:08:19,3
TX001464,AC00193,95.5,2023-05-22 16:24:02,debit,omaha,D000362,177.116.108.246,M031,online,57.0,retired,17.0,1.0,4079.09,2024-11-04 08:08:19,4
TX001675,AC00285,667.95,2023-07-27 17:51:27,credit,oklahoma city,D000250,221.23.158.87,M027,atm,62.0,doctor,253.0,1.0,13558.56,2024-11-04 08:08:19,2
TX001948,AC00409,354.96,2023-11-29 16:27:38,debit,fort worth,D000282,5.50.152.168,M014,online,69.0,doctor,96.0,1.0,6712.94,2024-11-04 08:08:19,4
TX002132,AC00372,218.57,2023-10-16 16:30:38,credit,memphis,D000095,110.64.1.201,M004,branch,62.0,doctor,102.0,1.0,13869.86,2024-11-04 08:08:19,1
TX002093,AC00081,287.51,2023-05-22 16:57:31,debit,el paso,D000698,189.20.224.220,M016,online,22.0,student,255.0,1.0,187.65,2024-11-04 08:08:19,2
TX001305,AC00083,609.52,2023-07-28 16:03:27,debit,washington,D000672,125.225.212.244,M076,atm,78.0,retired,169.0,1.0,3485.03,2024-11-04 08:08:19,0
TX000501,AC00433,120.9,2023-07-12 16:17:27,unknown,tucson,D000195,200.136.146.93,M074,branch,40.0,doctor,52.0,1.0,9009.42,2024-11-04 08:08:19,1
TX001766,AC00486,282.26,2023-06-26 16:55:17,debit,memphis,D000048,210.136.14.108,M028,online,37.0,engineer,278.0,1.0,6857.2,2024-11-04 08:08:20,2
TX000622,AC00219,408.46,2023-03-01 16:17:46,debit,raleigh,D000669,201.95.180.152,M058,branch,64.0,retired,28.0,1.0,3140.79,2024-11-04 08:08:20,4
TX001125,AC00365,47.6,2023-02-23 18:42:51,debit,austin,D000591,163.58.140.206,M026,online,53.0,engineer,115.0,1.0,1382.51,2024-11-04 08:08:20,4
TX000533,AC00077,120.24,2023-08-28 16:52:22,debit,milwaukee,D000570,49.29.37.185,M087,branch,18.0,student,131.0,2.0,1943.13,2024-11-04 08:08:20,3
TX001525,Unknown,43.88,2023-11-13 17:43:37,credit,seattle,D000349,139.23.212.102,M038,online,26.0,student,251.0,1.0,1644.09,2024-11-04 08:08:21,2
TX000186,AC00321,399.21,2023-01-30 16:15:49,debit,portland,D000301,30.229.179.194,M062,atm,59.0,engineer,109.0,1.0,3210.39,2024-11-04 08:08:21,4
TX001170,AC00477,724.18,2023-02-06 16:07:26,debit,fort worth,D000144,104.155.121.252,M002,branch,41.0,doctor,134.0,1.0,10922.78,2024-11-04 08:08:21,0
TX001068,AC00248,48.77,2023-06-15 17:49:07,unknown,austin,D000273,110.247.153.70,M013,online,42.0,engineer,51.0,1.0,2040.16,2024-11-04 08:08:21,3
TX001789,AC00338,1612.37,2023-07-24 17:46:13,debit,los angeles,D000025,16.128.130.153,M078,atm,65.0,retired,173.0,1.0,3910.59,2024-11-04 08:08:21,0
TX000813,AC00292,161.63,2023-12-25 16:32:44,debit,san jose,D000626,34.86.220.205,M077,online,46.0,doctor,276.0,1.0,9286.37,2024-11-04 08:08:21,2
TX000094,AC00373,442.12,2023-12-21 16:37:03,debit,los angeles,D000645,168.36.49.167,M047,online,19.0,student,260.0,1.0,1375.8,2024-11-04 08:08:21,2
TX002435,AC00424,230.3,2023-02-24 16:57:24,debit,colorado springs,D000029,145.1.251.175,M032,online,46.0,engineer,24.0,1.0,8356.88,2024-11-04 08:08:21,1
TX001342,AC00403,395.27,2023-08-07 16:38:52,credit,miami,D000045,150.83.4.238,M085,online,18.0,student,167.0,1.0,1764.08,2024-11-04 08:08:21,3
TX002000,AC00261,27.64,2023-06-09 17:14:26,debit,new york,D000044,208.142.57.37,M065,online,54.0,engineer,23.0,1.0,7498.51,2024-11-04 08:08:22,4
TX000077,AC00007,211.695,2023-06-12 17:53:52,debit,kansas city,D000070,60.153.124.80,M060,online,22.0,student,113.0,1.0,634.17,2024-11-04 08:08:22,3
TX001703,AC00294,321.82,2023-07-14 16:20:55,credit,raleigh,D000518,100.137.90.188,M049,branch,32.0,engineer,43.0,1.0,6500.5,2024-11-04 08:08:22,1
TX001366,AC00338,91.32,2023-11-10 16:43:45,debit,milwaukee,D000353,49.29.37.185,M056,branch,58.0,engineer,77.0,1.0,2618.1,2024-11-04 08:08:22,4
TX000528,AC00364,143.54,2023-10-16 16:06:05,debit,philadelphia,D000432,83.207.115.164,M096,atm,71.0,retired,80.0,1.0,6067.62,2024-11-04 08:08:22,4
TX002379,AC00150,199.02,2023-01-30 17:36:54,debit,memphis,D000535,98.255.160.110,M081,atm,22.0,student,185.0,1.0,793.63,2024-11-04 08:08:22,3
TX001747,Unknown,305.18,2023-06-05 17:48:33,debit,chicago,D000699,93.146.251.20,M065,online,58.0,retired,216.0,1.0,4474.2,2024-11-04 08:08:22,2
TX002256,AC00349,232.35,2023-05-12 16:14:22,credit,atlanta,D000438,141.121.30.32,M048,branch,33.0,engineer,153.0,1.0,4186.25,2024-11-04 08:08:22,3
TX001189,AC00126,643.03,2023-08-01 16:23:37,credit,jacksonville,D000384,104.155.121.252,M002,online,36.0,engineer,52.0,1.0,2882.16,2024-11-04 08:08:22,0
TX000690,AC00437,22.59,2023-03-27 16:12:36,debit,seattle,D000048,113.115.81.178,M060,atm,62.0,retired,45.0,1.0,3988.75,2024-11-04 08:08:22,4
TX001212,AC00477,95.83,2023-12-01 16:01:26,debit,washington,D000089,133.67.250.163,M070,online,27.0,student,91.0,1.0,1726.4,2024-11-04 08:08:23,3
TX001674,AC00002,331.66,2023-09-11 17:52:59,debit,las vegas,D000041,1.198.76.182,M040,atm,76.0,retired,145.0,1.0,7216.3,2024-11-04 08:08:23,4
TX000204,AC00380,51.0,2023-01-30 16:00:38,debit,seattle,D000199,193.217.248.188,M063,branch,64.0,retired,107.0,1.0,4943.16,2024-11-04 08:08:23,4
TX002008,AC00352,325.98,2023-07-20 16:58:39,debit,washington,D000232,141.241.241.128,M086,atm,19.0,student,277.0,1.0,782.35,2024-11-04 08:08:23,2
TX001896,AC00499,49.67,2023-02-20 18:48:52,debit,atlanta,D000560,184.4.253.143,M030,online,21.0,student,146.0,1.0,842.94,2024-11-04 08:08:23,3
TX000327,AC00471,436.64,2023-12-25 17:46:24,debit,los angeles,D000683,38.210.156.148,M033,branch,31.0,doctor,111.0,1.0,14365.18,2024-11-04 08:08:23,1
TX002359,AC00132,220.82,2023-12-29 16:30:53,debit,louisville,D000297,37.143.57.20,M089,branch,42.0,engineer,31.0,1.0,4298.13,2024-11-04 08:08:24,4
TX001860,AC00029,116.97,2023-07-12 16:52:54,debit,oklahoma city,D000054,23.92.205.75,M041,atm,18.0,student,299.0,1.0,729.7,2024-11-04 08:08:24,2
TX001217,AC00433,293.54,2023-01-16 17:26:12,debit,sacramento,D000255,16.94.155.46,M026,online,40.0,engineer,45.0,1.0,2290.1,2024-11-04 08:08:24,3
TX001960,AC00272,758.77,2023-06-23 16:12:15,debit,san antonio,D000332,163.69.89.200,M009,atm,60.0,engineer,114.0,1.0,7231.47,2024-11-04 08:08:24,0
TX000534,AC00437,498.67,2023-12-05 16:19:23,debit,miami,D000690,89.6.100.149,M036,online,28.0,student,244.0,1.0,1719.97,2024-11-04 08:08:24,2
TX001728,AC00189,555.71,2023-01-23 17:35:42,credit,boston,D000343,139.23.212.102,M018,branch,22.0,student,73.0,1.0,830.37,2024-11-04 08:08:24,3
TX001412,AC00374,68.28,2023-06-08 18:54:04,debit,boston,D000649,148.112.151.27,M100,online,56.0,engineer,293.0,1.0,3213.16,2024-11-04 08:08:24,2
TX000681,AC00328,139.72,2023-01-16 17:53:00,debit,memphis,D000516,219.98.242.240,M033,branch,49.0,engineer,201.0,1.0,5058.83,2024-11-04 08:08:24,2
TX001883,AC00320,182.29,2023-05-10 16:55:57,debit,san diego,D000193,13.30.106.126,M032,online,54.0,doctor,123.0,1.0,522.39,2024-11-04 08:08:24,4
TX000139,AC00405,997.43,2023-11-22 16:07:19,debit,seattle,D000661,100.4.40.132,M067,online,69.0,doctor,118.0,1.0,6810.05,2024-11-04 08:08:25,0
TX000564,AC00223,12.04,2023-11-15 16:08:52,debit,fort worth,D000535,31.127.129.152,M053,online,37.0,engineer,58.0,1.0,6213.32,2024-11-04 08:08:25,1
TX000266,AC00338,12.82,2023-04-05 18:37:10,debit,fort worth,D000482,152.234.65.155,M055,atm,44.0,engineer,156.0,1.0,9045.19,2024-11-04 08:08:25,1
TX000611,AC00078,424.7,2023-01-30 17:37:14,credit,miami,D000066,56.116.189.0,M032,online,56.0,retired,178.0,1.0,6239.89,2024-11-04 08:08:25,2
TX001987,AC00188,92.5,2023-09-25 16:22:10,credit,seattle,D000520,113.137.153.101,M080,online,40.0,engineer,70.0,1.0,6295.45,2024-11-04 08:08:25,1
TX002350,AC00500,134.55,2023-10-09 16:44:50,debit,san jose,D000219,100.137.90.188,M026,online,59.0,doctor,165.0,1.0,14852.42,2024-11-04 08:08:25,1
TX000503,AC00103,795.96,2023-09-28 17:53:43,debit,raleigh,D000283,54.252.249.33,M014,online,65.0,retired,119.0,1.0,5468.58,2024-11-04 08:08:26,0
TX000799,AC00304,74.73,2023-01-30 17:17:38,credit,jacksonville,D000566,92.180.81.50,M009,branch,64.0,retired,162.0,1.0,6353.22,2024-11-04 08:08:26,4
TX002347,AC00456,211.695,2023-11-20 17:51:05,credit,denver,D000673,6.44.165.160,M097,branch,69.0,doctor,292.0,1.0,624.09,2024-11-04 08:08:26,2
TX000416,AC00301,193.54,2023-10-24 16:43:03,debit,oklahoma city,D000150,196.244.194.198,M088,branch,80.0,retired,267.0,1.0,2929.51,2024-11-04 08:08:26,2
TX002342,AC00144,97.73,2023-05-29 17:55:23,debit,sacramento,D000038,135.29.211.116,M018,branch,69.0,doctor,156.0,1.0,7885.21,2024-11-04 08:08:27,4
TX000814,AC00319,542.75,2023-12-07 18:28:50,credit,nashville,D000641,82.115.199.37,M045,branch,70.0,retired,63.0,1.0,2224.08,2024-11-04 08:08:27,4
TX001260,AC00232,54.5,2023-11-22 16:59:09,credit,philadelphia,D000050,61.95.76.233,M082,branch,57.0,retired,147.0,1.0,1715.22,2024-11-04 08:08:27,4
TX001706,AC00305,14.08,2023-02-06 18:18:26,debit,unknown,D000447,101.90.40.193,M059,branch,57.0,retired,154.0,1.0,3908.65,2024-11-04 08:08:27,4
TX002296,AC00138,61.4,2023-01-30 16:45:11,debit,san jose,D000599,63.191.171.41,M073,branch,41.0,engineer,20.0,2.0,7892.87,2024-11-04 08:08:27,1
TX001171,AC00410,124.98,2023-02-21 16:52:16,debit,washington,D000424,40.192.99.27,M062,atm,24.0,student,78.0,1.0,642.0,2024-11-04 08:08:27,3
TX000181,AC00036,740.25,2023-07-19 17:03:58,debit,philadelphia,D000030,1.198.76.182,M010,online,41.0,doctor,123.0,1.0,14464.3,2024-11-04 08:08:27,1
TX001607,AC00317,757.79,2023-01-02 16:30:09,debit,charlotte,D000032,49.174.157.140,M034,online,22.0,student,117.0,1.0,1443.02,2024-11-04 08:08:27,0
TX000725,AC00279,39.11,2023-09-01 18:05:37,debit,columbus,D000241,196.121.240.10,M052,online,26.0,student,143.0,1.0,518.54,2024-11-04 08:08:27,3
TX002436,AC00033,305.92,2023-12-06 16:42:18,debit,el paso,D000128,136.172.149.77,M057,atm,72.0,retired,88.0,1.0,1445.47,2024-11-04 08:08:28,4
TX001458,AC00218,118.83,2023-06-26 16:10:25,debit,virginia beach,D000321,190.251.45.32,M039,online,28.0,student,295.0,1.0,1616.3,2024-11-04 08:08:28,2
TX000716,AC00035,78.92,2023-06-15 18:57:42,credit,jacksonville,D000118,149.84.108.18,M075,online,59.0,engineer,95.0,1.0,5624.86,2024-11-04 08:08:28,4
TX001602,AC00095,10.92,2023-10-20 17:48:44,debit,jacksonville,D000383,88.55.149.101,M090,atm,67.0,retired,268.0,1.0,7567.2,2024-11-04 08:08:28,2
